district,Female_Literate,TOTAL POULATION,gdp_per_capita,Average days of employment provided per Household,pct_villages_all_weather_road,upi_txn_volume,upi_missing_flag,avg_monthly_income
dehradun,557290,1698560.0,58.42857142857143,43.0,1.3095975232198145,10341368.0,0,126223.20223659946
dehradun,557290,1698560.0,58.42857142857143,43.0,1.3095975232198145,11452915.0,0,170401.1372113179
dehradun,557290,1698560.0,58.42857142857143,43.0,1.3095975232198145,15063442.0,0,190237.57969126216
dehradun,557290,1698560.0,58.42857142857143,43.0,1.3095975232198145,20099531.0,0,200000.0
dehradun,557290,1698560.0,58.42857142857143,43.0,1.3095975232198145,22257700.0,0,176535.1895698788
dehradun,557290,1698560.0,58.42857142857143,43.0,1.3095975232198145,28405360.0,0,152565.9004013876
dehradun,557290,1698560.0,58.42857142857143,43.0,1.3095975232198145,31286908.0,0,179221.1293910642
dehradun,557290,1698560.0,58.42857142857143,43.0,1.3095975232198145,40807331.0,0,164921.13392287822
garhwal,232741,686527.0,60.0,31.0,1.2838878674801244,1047786.5,1,62613.59399334449
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,18593.0,0,81299.63269290981
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,31473.0,0,58300.95182009218
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,37382.0,0,85846.69644691331
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,54756.0,0,76239.32254850777
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,67059.0,0,37675.22379754158
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,81162.0,0,43439.25135728074
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,93746.0,0,67806.46257261896
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,112708.0,0,98434.87612002694
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,132585.0,0,52392.024299258155
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,193141.0,0,77326.76119568481
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,237817.0,0,64722.632813649434
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,341824.0,0,43329.47637412659
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,261250.0,0,83506.53786504341
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,373518.0,0,78121.38507289317
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,405020.0,0,28159.831037239157
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,493686.0,0,42871.95194028616
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,513359.0,0,71632.20791426596
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,744947.0,0,64850.19861785573
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,824882.0,0,72855.11461198838
pithoragarh,155927,485993.0,58.42857142857143,30.0,1.6851497769279795,920523.0,0,50616.111636714944
bageshwar,81937,259840.0,58.42857142857143,30.0,1.526377491207503,1047786.5,1,39022.486205770794
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,26086.0,0,87622.2824094402
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,39584.0,0,111248.1877527328
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,50491.0,0,103939.19204614742
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,71874.0,0,64607.25721879459
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,84510.0,0,114995.48104325065
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,110119.0,0,89784.16770049017
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,110098.0,0,70839.5487413702
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,147270.0,0,76362.08166928148
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,158941.0,0,88208.24729547225
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,256356.0,0,53231.81441636056
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,319939.0,0,63848.931316129485
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,448847.0,0,101317.44598858857
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,315595.0,0,123891.3445665556
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,516291.0,0,72386.23846529594
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,518423.0,0,50270.297250094045
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,621457.0,0,49964.0603420939
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,615373.0,0,128637.76125901125
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,917436.0,0,65208.260002046445
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,862733.0,0,109814.34396304983
almora,204893,621927.0,58.42857142857143,25.0,1.4660940325497287,1009910.0,0,65607.54246574218
champawat,75711,259315.0,58.42857142857143,26.0,1.562043795620438,1047786.5,1,18149.748358342855
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,106949.0,0,109407.62962851507
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,143993.0,0,118398.65395614508
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,164989.0,0,95932.22524576462
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,262453.0,0,91287.10442875285
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,366310.0,0,103098.40203814034
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,347099.0,0,79929.24434117656
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,410561.0,0,77941.62734406232
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,510868.0,0,98696.9812245002
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,591916.0,0,104222.36566170488
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,661723.0,0,104848.90038805679
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,984746.0,0,91236.97349415244
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,1517073.0,0,111667.2670994185
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,1656353.0,0,77818.86341936543
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,2022948.0,0,123092.87923540857
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,2632707.0,0,88813.72713994954
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,3236410.0,0,51806.584791959256
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,3419287.0,0,97272.8941053524
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,4229607.0,0,129947.62580891795
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,4918426.0,0,102754.41513388576
nainital,310721,955128.0,83.14285714285714,29.0,1.2497560975609756,5012268.0,0,96433.90403104218
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,319290.0,0,70280.14056585924
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,396961.0,0,139179.5050581323
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,635903.0,0,125569.59745339205
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,817760.0,0,116792.72426771536
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,1872126.0,0,136063.84603780427
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,964467.0,0,124611.03665721742
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,881091.0,0,115160.362221397
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,1067254.0,0,154048.584819904
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,1320641.0,0,168825.49350899342
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,1430868.0,0,155101.35505308723
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,1570042.0,0,138032.29542479044
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,2363335.0,0,119420.2014828758
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,2400713.0,0,122907.68219329177
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,2949644.0,0,135541.94816932458
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,3972342.0,0,147126.4989174804
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,5131031.0,0,118509.9800651371
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,5878926.0,0,187470.49960173748
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,7173658.0,0,156466.68018096528
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,8359056.0,0,129797.7084107743
udham singh nagar,439314,1648367.0,58.42857142857143,31.0,1.2838878674801244,10333475.0,0,108902.28800201895
hardwar,486943,1927029.0,58.42857142857143,31.0,1.2838878674801244,1047786.5,1,155520.2290738797
panchkula,175456,558890.0,58.42857142857143,25.0,1.1666666666666667,1047786.5,1,79131.19798066172
ambala,356737,1136784.0,108.71428571428572,19.0,1.1325051759834368,180500.0,0,126521.5449262268
ambala,356737,1136784.0,108.71428571428572,19.0,1.1325051759834368,233248.0,0,102932.76893110643
ambala,356737,1136784.0,108.71428571428572,19.0,1.1325051759834368,313017.0,0,132677.43071073206
yamunanagar,357664,1214162.0,58.42857142857143,29.0,1.1561561561561562,1047786.5,1,107318.88109896515
kurukshetra,276065,964231.0,58.42857142857143,23.0,1.0753138075313808,1047786.5,1,98772.90644484165
kaithal,260747,1072861.0,58.42857142857143,16.0,1.059190031152648,1047786.5,1,108350.95076120662
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,169313.0,0,88887.00293594059
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,224254.0,0,134582.09129715612
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,282956.0,0,115416.35095958784
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,356327.0,0,151693.05108124166
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,589011.0,0,175143.60349243175
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,814251.0,0,114120.66345536555
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,991286.0,0,134776.38698307058
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,1280457.0,0,161042.6973630053
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,1579733.0,0,153949.06450453223
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,1629574.0,0,130188.41919657384
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,1955755.0,0,123435.4477869332
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,2527301.0,0,114349.47646587586
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,2822406.0,0,96204.13280187263
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,3501189.0,0,131545.43837954476
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,4403307.0,0,164552.01055599772
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,5416815.0,0,109130.04752623795
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,6097787.0,0,136152.32606311888
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,7462000.0,0,78978.02259691234
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,9139842.0,0,154937.78030766267
karnal,413497,1506323.0,125.14285714285714,22.0,1.1179775280898876,12214724.0,0,139782.5405996182
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,183960.0,0,73196.81822613228
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,265754.0,0,97435.94080164128
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,331409.0,0,120016.24351514937
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,427930.0,0,141649.36332276638
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,685081.0,0,106377.58608613834
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,1019615.0,0,105594.08893794275
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,1155825.0,0,108071.53200140531
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,1437677.0,0,84225.45365834484
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,1781967.0,0,142384.6916933659
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,2011582.0,0,117063.23234487072
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,2334545.0,0,123607.56003490827
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,3059943.0,0,111942.56145773892
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,3288095.0,0,124130.67568901516
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,4781725.0,0,125500.89331340345
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,6120958.0,0,79711.9616855922
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,7419868.0,0,60993.572781096016
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,9264902.0,0,103222.48511164091
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,10820296.0,0,50258.29475888
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,13837300.0,0,98942.28166322669
panipat,322463,1202811.0,58.42857142857143,28.0,1.0792079207920793,12217738.0,0,104680.32282476613
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,178766.0,0,145796.89827059564
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,253130.0,0,172203.8208528513
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,315829.0,0,126133.51103571884
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,428989.0,0,100780.59873062343
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,699422.0,0,109613.53424331777
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,888795.0,0,139884.5820220228
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,1066029.0,0,116075.78497784075
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,1368457.0,0,116083.62745900595
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,2016893.0,0,109365.3237009528
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,2067865.0,0,101818.83800386958
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,2922945.0,0,94073.5471093141
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,3721622.0,0,156958.18121115735
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,4353956.0,0,122664.14739629962
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,5818055.0,0,109547.96882767873
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,7173052.0,0,104333.40299607166
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,8588386.0,0,122858.51740472951
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,9614092.0,0,122399.52927605805
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,11943138.0,0,135964.5858360058
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,16738938.0,0,101663.90298153336
sonipat,408435,1480080.0,58.42857142857143,24.0,1.0891364902506964,17683407.0,0,93040.9937873776
jind,330709,1332042.0,77.42857142857143,16.0,1.0191693290734825,1047786.5,1,109438.27958129438
fatehabad,230107,941522.0,58.42857142857143,20.0,1.1538461538461535,1047786.5,1,83729.35496361324
sirsa,325929,1295114.0,58.42857142857143,14.0,1.1322751322751323,164867.0,0,93693.71144173236
sirsa,325929,1295114.0,58.42857142857143,14.0,1.1322751322751323,234948.0,0,100837.05246897251
sirsa,325929,1295114.0,58.42857142857143,14.0,1.1322751322751323,222321.0,0,125503.49597478186
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,240517.0,0,144317.1067854002
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,320500.0,0,163710.02483709477
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,390428.0,0,114596.9216331588
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,511206.0,0,74307.79655318608
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,703750.0,0,102686.53030129368
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,761001.0,0,169396.45072944264
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,1055411.0,0,128426.17343482643
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,1309901.0,0,125439.40181939719
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,1533724.0,0,150552.25657438708
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,1644838.0,0,138663.91856211916
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,2209518.0,0,92610.31186085846
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,3190398.0,0,164800.3132336791
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,3294765.0,0,138812.18806698214
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,4588374.0,0,136393.0752955579
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,5215891.0,0,160313.55396549567
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,6193863.0,0,105360.12504189834
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,7216543.0,0,156553.01666955726
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,8798889.0,0,137967.5481691885
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,15314209.0,0,68381.05904176051
hisar,444111,1742815.0,58.42857142857143,21.0,1.0817610062893082,16862076.0,0,161348.91665221946
bhiwani,426713,1629109.0,58.42857142857143,16.0,1.0563002680965148,125150.0,0,108987.74083200158
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,121728.0,0,93118.80183265587
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,179677.0,0,100862.07651448366
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,242013.0,0,149688.77656110725
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,575222.0,0,100585.36647008863
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,1096201.0,0,126828.17180920643
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,1158516.0,0,112604.02158509607
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,1428337.0,0,64806.72756071034
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,1803076.0,0,95272.48001359927
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,2050920.0,0,130244.07937499427
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,1740356.0,0,120706.89011671214
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,2708295.0,0,82807.60321419842
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,3586587.0,0,120576.0374789816
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,4615616.0,0,101513.88438410849
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,5544335.0,0,106063.70261584618
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,6268896.0,0,53643.74637159459
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,7714114.0,0,114396.18155573131
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,9939686.0,0,125918.48726692417
rohtak,311557,1058683.0,92.28571428571428,25.0,1.1232876712328768,14350357.0,0,114720.39462639064
jhajjar,276611,956907.0,58.42857142857143,22.0,1.0902527075812274,319972.0,0,32615.396650013907
jhajjar,276611,956907.0,58.42857142857143,22.0,1.0902527075812274,548076.0,0,131100.9228220977
jhajjar,276611,956907.0,58.42857142857143,22.0,1.0902527075812274,569289.0,0,98322.88989520218
jhajjar,276611,956907.0,58.42857142857143,22.0,1.0902527075812274,755297.0,0,123365.0769955399
jhajjar,276611,956907.0,58.42857142857143,22.0,1.0902527075812274,965474.0,0,98363.23781460573
jhajjar,276611,956907.0,58.42857142857143,22.0,1.0902527075812274,2429140.0,0,131409.1119614175
mahendragarh,249815,921680.0,58.42857142857143,17.0,1.104,1047786.5,1,96890.42466819304
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,199418.0,0,98905.67546318317
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,263194.0,0,114020.92720173208
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,350599.0,0,99830.46519953385
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,535609.0,0,127806.50311587294
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,992599.0,0,112820.34768532774
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,889511.0,0,111230.48164800249
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,1206241.0,0,112121.96121899961
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,1538398.0,0,108820.18329559166
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,1747564.0,0,121913.89705371438
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,2022132.0,0,128475.706759984
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,3041169.0,0,101963.65657638301
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,4329508.0,0,52146.97002306934
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,4385531.0,0,93559.24293460714
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,5377720.0,0,110204.32253860464
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,7225396.0,0,81644.86688414267
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,8487387.0,0,73340.52296299911
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,9346086.0,0,70698.56947870244
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,11224593.0,0,92117.08799870733
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,12015067.0,0,75741.0829516097
rewari,261494,896129.0,58.42857142857143,17.0,1.1202830188679245,13324092.0,0,49170.727855549165
gurgaon,472450,1514085.0,198.8571428571429,31.0,1.2838878674801244,1047786.5,1,147384.49952357178
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,1241283.0,0,36396.75525335964
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,1598705.0,0,121815.62902165578
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,2107221.0,0,31353.316805537404
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,2948645.0,0,45027.989630667915
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,3236320.0,0,60932.4155617874
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,4011429.0,0,45258.86179566442
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,5054460.0,0,90839.81876429493
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,6907605.0,0,29100.33968582677
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,8788025.0,0,78656.39461197804
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,10609222.0,0,34354.15964731137
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,10832560.0,0,30502.071611086667
mewat,146462,1089406.0,58.42857142857143,25.0,1.2317880794701987,11181774.0,0,18130.1281754233
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,521939.0,0,178711.20718396583
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,698865.0,0,135470.97492041104
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,1058983.0,0,179013.306613594
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,2271109.0,0,144368.81285570658
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,4020631.0,0,189682.40817304983
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,3523377.0,0,169410.47672559542
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,4701377.0,0,160772.95742200836
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,5358174.0,0,188742.64547569258
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,5840117.0,0,139783.13517266564
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,5775792.0,0,141558.46871443657
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,8700173.0,0,193830.36631901248
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,12149079.0,0,142113.874063676
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,12970900.0,0,131543.41659524658
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,14467773.0,0,160808.9589080767
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,19367342.0,0,168999.51625231697
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,23169872.0,0,182748.42186001356
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,25918817.0,0,138227.6769379938
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,30409719.0,0,196629.81429080066
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,31002825.0,0,143085.9048199589
faridabad,537799,1798954.0,58.42857142857143,31.0,1.2093023255813953,33161524.0,0,185549.7790667856
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,383775.0,0,70516.56546703898
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,719323.0,0,147856.4450351183
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,741633.0,0,85636.82199769487
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,1061268.0,0,122114.45910237188
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,1273274.0,0,88168.12768377597
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,1613263.0,0,91460.52900334742
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,2090627.0,0,69550.263699654
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,2672871.0,0,46061.002790458
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,3692902.0,0,26767.93596872653
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,3641453.0,0,90031.24011121612
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,4765916.0,0,93267.75989952423
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,5875612.0,0,76318.4308875989
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,7384842.0,0,43040.903065514474
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,8401353.0,0,84611.85280773633
palwal,220100,1040493.0,58.42857142857143,15.0,1.1987577639751552,9782307.0,0,94439.07292410085
